player_name,match_id,batting_average,strike_rate,bowling_average,runs_per_ball
GK Davis,71.0,inf,1.5,15.0,1.2
GK Davis,81.0,inf,1.5,15.0,1.2
GK Davis,85.0,inf,1.5,12.67,1.09
GK Davis,89.0,inf,1.5,13.4,1.22
N Harman,45.0,,,,
N Harman,51.0,,,,
N Harman,59.0,,,,
N Harman,86.0,,,,
S Munro,46.0,5.0,1.67,inf,1.47
S Munro,48.0,5.0,1.67,21.0,1.4
S Munro,54.0,5.0,1.67,27.0,1.62
S Munro,58.0,3.0,1.5,27.5,1.57
S Munro,62.0,3.0,1.5,29.25,1.56
S Munro,67.0,3.0,1.5,29.25,1.56
S Munro,73.0,3.0,1.5,29.25,1.56
S Munro,76.0,3.0,1.5,29.25,1.56
S Munro,89.0,3.0,1.5,29.25,1.56
S Munro,136.0,5.5,1.22,29.25,1.56
S Munro,148.0,3.67,1.0,23.5,1.57
PA Franklin,49.0,7.0,1.4,inf,2.13
PA Franklin,53.0,7.0,1.4,inf,1.9
PA Franklin,61.0,7.0,1.4,inf,1.8
PA Franklin,79.0,10.0,1.0,65.0,1.86
PA Franklin,84.0,8.5,1.0,79.0,1.98
N Brown,50.0,,,inf,1.2
N Brown,54.0,,,inf,1.33
N Brown,56.0,,,inf,1.09
N Brown,59.0,,,inf,1.43
HE Jones,50.0,,,6.0,0.9
HE Jones,54.0,,,10.67,0.8
HE Jones,56.0,,,12.5,0.91
HE Jones,59.0,,,20.0,1.07
HE Jones,67.0,2.0,0.5,20.0,1.11
HE Jones,72.0,2.0,0.5,23.4,1.17
HE Jones,74.0,2.0,0.5,22.5,1.12
HE Jones,77.0,2.0,0.5,25.67,1.18
HE Jones,84.0,2.0,0.5,22.38,1.19
HE Jones,88.0,2.0,0.5,25.12,1.18
R Slater,52.0,,,inf,3.0
R Slater,77.0,,,inf,1.93
R Slater,82.0,,,inf,2.1
G Scrivens,54.0,,,,
G Scrivens,62.0,,,,
G Scrivens,66.0,1.0,0.11,,
G Scrivens,69.0,9.5,0.7,5.0,0.5
G Scrivens,76.0,9.0,0.6,18.0,0.72
G Scrivens,80.0,9.0,0.6,33.0,0.82
G Scrivens,83.0,7.75,0.65,28.0,0.97
G Scrivens,86.0,14.25,0.73,16.75,0.92
G Scrivens,131.0,16.75,0.75,16.75,0.92
G Scrivens,136.0,16.75,0.75,24.25,1.17
G Scrivens,148.0,22.25,0.87,24.25,1.17
SL Kalis,56.0,19.0,0.9,,
SL Kalis,134.0,19.0,0.9,,
SL Kalis,139.0,28.0,1.12,,
SL Kalis,142.0,24.0,1.12,,
SL Kalis,145.0,27.5,1.12,,
BA Langston,56.0,,,inf,2.3
BA Langston,61.0,,0.0,inf,1.96
BA Langston,65.0,,0.0,inf,2.11
BA Langston,69.0,,0.0,inf,1.76
BA Langston,75.0,,0.0,inf,1.72
AE Dyson,56.0,,,inf,2.07
AE Dyson,59.0,,,inf,2.07
GH Lewis,60.0,9.0,0.64,,
GH Lewis,64.0,4.5,0.56,,
GH Lewis,75.0,8.33,0.71,,
NAJ Wraith,62.0,inf,0.75,,
NAJ Wraith,69.0,inf,0.8,,
NAJ Wraith,76.0,inf,0.8,,
M Kelly,63.0,4.0,0.57,,
M Kelly,67.0,6.5,0.76,,
M Kelly,71.0,4.67,0.64,,
M Kelly,73.0,3.5,0.61,,
M Kelly,76.0,3.5,0.61,inf,1.2
M Kelly,81.0,7.2,0.95,inf,1.2
M Kelly,85.0,7.2,0.95,inf,1.2
M Kelly,89.0,7.33,0.98,inf,1.2
M Kelly,126.0,9.71,1.05,inf,1.2
M Kelly,128.0,13.38,1.02,inf,1.2
M Kelly,132.0,12.44,1.02,inf,1.2
M Kelly,135.0,12.2,1.03,inf,1.2
M Kelly,138.0,13.09,1.12,inf,1.2
M Kelly,144.0,12.42,1.1,inf,1.2
M Kelly,147.0,11.62,1.09,inf,1.2
M Kelly,150.0,16.92,1.2,inf,1.2
AJ Healy,65.0,15.0,2.14,,
AJ Healy,69.0,18.5,1.54,,
AJ Healy,75.0,27.67,1.6,,
AJ Healy,77.0,27.0,1.54,,
AJ Healy,82.0,22.4,1.53,,
AJ Healy,87.0,21.5,1.52,,
JL Gunn,65.0,,,22.0,1.47
JL Gunn,69.0,,,41.0,1.64
JL Gunn,75.0,inf,3.0,61.0,1.52
JL Gunn,77.0,inf,3.0,85.0,1.7
JL Gunn,82.0,inf,1.75,36.33,1.68
JL Gunn,87.0,inf,1.93,31.0,1.65
SW Bates,65.0,46.0,1.35,,
SW Bates,70.0,30.5,1.45,,
SW Bates,73.0,34.0,1.38,,
SW Bates,79.0,29.75,1.4,,
SW Bates,83.0,30.0,1.43,,
SW Bates,88.0,45.8,1.51,,
SW Bates,90.0,38.67,1.47,,
SW Bates,129.0,33.86,1.41,,
SW Bates,133.0,31.25,1.35,,
SW Bates,135.0,30.22,1.28,,
SW Bates,139.0,28.1,1.24,,
SW Bates,141.0,27.73,1.16,,
SW Bates,146.0,30.0,1.17,,
SW Bates,149.0,28.23,1.16,,
KM Chathli,65.0,,,,
KM Chathli,70.0,3.0,0.5,,
KM Chathli,73.0,1.5,0.3,,
KM Chathli,79.0,1.5,0.3,,
KM Chathli,83.0,1.5,0.3,,
KM Chathli,88.0,1.5,0.3,,
KM Chathli,90.0,1.67,0.31,,
KM Chathli,135.0,1.67,0.31,,
KM Chathli,139.0,1.67,0.31,,
KM Chathli,141.0,1.5,0.32,,
KE White,65.0,,,,
KE White,70.0,9.0,1.5,,
KE White,73.0,10.0,1.43,,
R MacDonald-Gay,65.0,,,12.5,1.67
R MacDonald-Gay,70.0,inf,1.46,15.67,1.88
R MacDonald-Gay,73.0,inf,1.46,14.25,1.9
R MacDonald-Gay,79.0,inf,1.46,14.6,1.82
R MacDonald-Gay,83.0,inf,1.46,14.6,1.82
R MacDonald-Gay,88.0,inf,1.46,14.6,1.82
R MacDonald-Gay,90.0,inf,1.46,14.6,1.82
R MacDonald-Gay,129.0,19.0,1.36,18.0,1.64
R MacDonald-Gay,133.0,19.0,1.36,10.8,1.44
R MacDonald-Gay,135.0,19.0,1.36,13.8,1.53
R MacDonald-Gay,139.0,19.0,1.36,12.77,1.51
R MacDonald-Gay,141.0,10.5,1.24,12.8,1.47
R MacDonald-Gay,146.0,10.5,1.24,13.4,1.48
R MacDonald-Gay,149.0,10.5,1.24,14.73,1.51
Sophia Smale,65.0,,,25.0,1.25
Sophia Smale,70.0,,,12.33,0.92
Sophia Smale,73.0,,,15.25,1.02
Sophia Smale,79.0,,,15.8,0.99
Sophia Smale,83.0,,,16.0,0.96
Sophia Smale,88.0,,,15.12,1.01
Sophia Smale,90.0,,,16.33,1.05
Sophia Smale,129.0,7.0,0.78,15.2,1.01
Sophia Smale,133.0,7.0,0.78,17.6,1.07
Sophia Smale,135.0,7.0,0.78,18.9,1.08
Sophia Smale,139.0,7.0,0.78,20.4,1.1
Sophia Smale,141.0,12.0,1.09,18.25,1.1
Sophia Smale,146.0,12.0,1.09,19.08,1.09
Sophia Smale,149.0,12.0,1.09,17.0,1.11
BL Mooney,66.0,inf,1.76,,
BL Mooney,69.0,127.0,1.69,,
BL Mooney,76.0,70.0,1.65,,
BL Mooney,80.0,100.5,1.62,,
BL Mooney,83.0,68.0,1.58,,
BL Mooney,86.0,51.25,1.55,,
AC Kerr,66.0,37.0,1.37,37.0,1.85
AC Kerr,69.0,26.5,1.26,21.33,1.6
AC Kerr,76.0,26.33,1.3,14.5,1.45
AC Kerr,80.0,29.33,1.28,11.67,1.31
AC Kerr,83.0,29.75,1.19,13.44,1.42
AC Kerr,86.0,23.8,1.18,12.55,1.33
AC Kerr,131.0,20.83,1.14,15.36,1.36
AC Kerr,136.0,26.83,1.15,17.0,1.4
AC Kerr,141.0,24.29,1.15,13.53,1.32
AC Kerr,144.0,32.86,1.28,13.35,1.3
AC Kerr,148.0,29.38,1.26,13.37,1.31
ML Schutt,66.0,,,22.0,1.1
ML Schutt,69.0,,,52.0,1.49
ML Schutt,76.0,,,37.5,1.36
ML Schutt,80.0,,,25.25,1.33
ML Schutt,83.0,3.0,0.43,29.75,1.38
ML Schutt,86.0,3.0,0.43,22.83,1.29
FG Kemp,66.0,inf,2.33,inf,2.1
FG Kemp,70.0,38.0,1.73,inf,2.1
FG Kemp,74.0,24.5,1.69,inf,1.95
FG Kemp,78.0,16.67,1.56,inf,1.83
FG Kemp,81.0,16.67,1.56,inf,1.71
FG Kemp,87.0,17.25,1.35,98.0,1.63
FG Kemp,89.0,18.25,1.33,105.0,1.62
FG Kemp,90.0,15.0,1.25,119.0,1.7
FG Kemp,125.0,13.0,1.18,119.0,1.7
FG Kemp,127.0,11.43,1.16,119.0,1.7
FG Kemp,128.0,10.25,1.12,119.0,1.7
FG Kemp,131.0,9.11,1.09,119.0,1.7
FG Kemp,137.0,8.2,1.08,119.0,1.7
FG Kemp,142.0,8.2,1.08,119.0,1.7
FG Kemp,146.0,12.3,1.27,119.0,1.7
M Strano,66.0,,,inf,1.7
EJ Villani,67.0,4.0,1.33,,
EJ Villani,71.0,18.5,1.32,,
EJ Villani,73.0,18.0,1.23,,
EJ Villani,76.0,19.5,1.22,,
EJ Villani,81.0,20.6,1.16,,
EJ Villani,85.0,31.6,1.22,,
EJ Villani,89.0,30.33,1.18,,
A King,67.0,inf,2.11,3.75,0.75
A King,71.0,20.0,1.82,6.6,0.82
A King,73.0,11.0,1.38,8.2,0.68
A King,76.0,7.67,1.28,10.0,0.75
A King,81.0,6.0,1.14,13.83,0.92
A King,85.0,6.0,1.14,13.29,0.85
A King,89.0,5.4,1.04,16.86,0.91
A King,125.0,6.8,1.1,17.75,0.98
A King,132.0,7.4,1.06,19.67,1.07
A King,136.0,7.4,1.06,19.5,1.05
A King,140.0,7.4,1.06,19.18,1.03
A King,143.0,7.4,1.06,18.58,0.99
A King,145.0,7.8,1.08,17.71,1.01
A King,149.0,7.67,1.15,20.29,1.07
AE Satterthwaite,67.0,9.0,0.6,,
AE Satterthwaite,72.0,9.0,0.6,,
AE Satterthwaite,84.0,11.0,0.81,,
AE Satterthwaite,88.0,8.0,0.71,,
A Campbell,67.0,13.0,0.72,,
A Campbell,72.0,13.0,0.72,,
A Campbell,74.0,11.0,0.71,,
A Campbell,77.0,9.67,0.66,,
A Campbell,84.0,7.25,0.59,,
A Campbell,88.0,13.0,0.72,,
A Campbell,130.0,16.0,0.75,,
A Campbell,133.0,16.17,0.73,,
A Campbell,138.0,13.86,0.72,,
A Campbell,143.0,13.86,0.72,,
G Potts,67.0,inf,1.0,inf,1.4
G Potts,72.0,inf,1.0,inf,1.43
G Potts,74.0,inf,1.0,inf,1.35
G Potts,77.0,inf,1.0,inf,1.35
G Potts,84.0,inf,1.0,inf,1.34
G Potts,136.0,inf,1.0,inf,1.42
SFM Devine,68.0,48.0,1.92,22.0,2.2
SFM Devine,71.0,32.0,1.78,20.0,1.6
SFM Devine,75.0,27.67,1.77,20.0,1.6
SFM Devine,79.0,22.5,1.76,20.0,1.6
SFM Devine,84.0,18.8,1.62,20.0,1.6
SFM Devine,86.0,17.17,1.43,20.0,1.6
SFM Devine,126.0,21.29,1.38,27.5,1.57
SFM Devine,130.0,22.0,1.32,39.0,1.59
SFM Devine,134.0,22.78,1.35,48.5,1.64
SFM Devine,139.0,25.8,1.39,55.5,1.61
SFM Devine,142.0,23.82,1.39,60.0,1.62
SFM Devine,145.0,24.17,1.36,46.67,1.57
EA Perry,68.0,58.0,1.87,,
EA Perry,71.0,97.0,1.64,,
EA Perry,75.0,119.0,1.57,,
EA Perry,79.0,64.5,1.45,,
EA Perry,84.0,44.67,1.38,,
EA Perry,86.0,33.5,1.37,,
S Molineux,68.0,inf,1.0,inf,0.75
S Molineux,71.0,inf,1.0,18.5,0.92
S Molineux,75.0,53.0,1.26,12.0,0.8
S Molineux,79.0,29.5,1.28,16.75,0.89
S Molineux,84.0,20.67,1.19,19.6,1.03
S Molineux,86.0,16.25,1.18,15.71,0.98
RL Haynes,68.0,14.0,2.0,,
RL Haynes,72.0,12.5,1.79,,
RL Haynes,82.0,9.67,1.21,,
RL Haynes,85.0,8.75,1.03,,
A Sutherland,68.0,34.0,1.62,35.0,2.33
A Sutherland,72.0,17.0,1.55,34.0,1.94
A Sutherland,78.0,18.67,1.17,25.33,1.9
A Sutherland,80.0,14.0,1.14,29.67,1.62
A Sutherland,82.0,21.75,1.23,27.5,1.47
A Sutherland,85.0,17.6,1.21,32.5,1.41
L Filer,68.0,,,inf,1.0
L Filer,72.0,,,inf,1.3
L Filer,78.0,0.0,0.0,inf,1.36
L Filer,80.0,3.0,0.86,91.0,1.38
L Filer,82.0,7.5,1.5,103.0,1.45
L Filer,85.0,9.67,1.38,58.5,1.29
L Filer,131.0,9.67,1.38,66.5,1.32
L Filer,136.0,9.67,1.38,51.33,1.33
L Filer,141.0,16.67,1.47,56.67,1.3
L Filer,144.0,16.67,1.47,50.5,1.34
L Filer,148.0,18.0,1.38,53.25,1.37
C Nicholas,68.0,,,13.0,1.3
C Nicholas,72.0,,,20.0,1.29
C Nicholas,78.0,1.0,0.2,19.0,1.39
C Nicholas,80.0,0.5,0.17,18.75,1.34
C Nicholas,82.0,0.5,0.17,15.5,1.22
C Nicholas,85.0,1.0,0.29,16.67,1.23
C Nicholas,127.0,1.0,0.29,18.83,1.24
C Nicholas,129.0,1.0,0.29,18.57,1.17
C Nicholas,134.0,1.0,0.29,22.43,1.2
C Nicholas,137.0,1.0,0.29,26.57,1.27
C Nicholas,140.0,1.0,0.29,29.86,1.3
C Nicholas,148.0,1.0,0.29,28.75,1.27
C Nicholas,150.0,2.5,0.5,27.78,1.24
TM McGrath,70.0,5.0,1.0,inf,1.6
TM McGrath,74.0,4.0,0.73,30.0,1.5
TM McGrath,78.0,5.0,0.65,20.5,1.37
TM McGrath,81.0,5.0,0.65,27.0,1.35
TM McGrath,87.0,4.75,0.66,33.5,1.49
TM McGrath,89.0,10.0,0.86,25.75,1.58
TM McGrath,90.0,11.67,0.93,30.25,1.44
A Cranstone,70.0,18.0,0.86,,
LMM Tahuhu,74.0,1.0,1.0,inf,2.6
LMM Tahuhu,77.0,1.0,1.0,inf,2.4
NJ Carey,78.0,2.0,0.5,20.0,1.33
NJ Carey,80.0,15.0,1.2,44.0,1.76
NJ Carey,82.0,16.33,1.29,15.75,1.4
NJ Carey,85.0,19.0,1.13,23.0,1.53
ML Green,80.0,10.0,0.77,,
G Ballinger,80.0,,,inf,1.2
G Ballinger,83.0,inf,0.25,inf,1.2
G Ballinger,126.0,inf,0.25,inf,1.2
G Ballinger,128.0,inf,0.25,inf,1.4
G Ballinger,132.0,inf,0.25,inf,1.33
G Ballinger,135.0,inf,0.25,inf,1.25
G Ballinger,138.0,inf,0.25,95.0,1.27
G Ballinger,144.0,inf,0.25,57.5,1.21
G Ballinger,147.0,inf,0.25,63.5,1.21
G Ballinger,150.0,inf,0.25,31.0,1.24
RA Fackrell,86.0,2.0,1.0,19.0,0.95
D Mullan,88.0,9.0,0.9,,
OJ Pope,91.0,10.0,1.0,,
OJ Pope,95.0,5.0,0.71,,
A Zampa,91.0,inf,1.0,inf,1.33
A Zampa,95.0,inf,1.09,46.0,1.31
A Zampa,102.0,inf,1.09,35.5,1.42
A Zampa,106.0,26.0,1.08,22.5,1.29
A Zampa,170.0,26.0,1.08,19.33,1.29
A Zampa,175.0,26.0,1.08,17.25,1.25
A Zampa,178.0,26.0,1.08,15.9,1.22
Noor Ahmad,91.0,inf,2.25,inf,2.13
MP Stoinis,91.0,inf,0.75,inf,1.6
MP Stoinis,98.0,7.0,0.54,20.0,1.33
MP Stoinis,100.0,10.5,0.91,19.5,1.3
MP Stoinis,104.0,19.33,1.16,33.5,1.49
MP Stoinis,108.0,14.75,1.11,44.5,1.62
JK Fuller,91.0,,,12.0,0.8
JK Fuller,98.0,0.0,0.0,19.0,1.27
JK Fuller,100.0,9.0,1.12,21.0,1.26
JK Fuller,104.0,14.5,1.32,17.0,1.21
JK Fuller,108.0,9.67,1.26,24.6,1.37
JK Fuller,112.0,9.67,1.26,22.0,1.4
JK Fuller,115.0,9.67,1.26,19.33,1.34
JK Fuller,121.0,13.5,1.17,17.73,1.3
JK Fuller,151.0,12.4,1.19,19.45,1.34
JK Fuller,155.0,10.33,1.13,21.82,1.33
JK Fuller,157.0,10.33,1.13,25.36,1.47
JK Fuller,160.0,10.33,1.13,25.36,1.47
JK Fuller,166.0,10.33,1.13,26.0,1.43
Rehan Ahmed,91.0,,,inf,1.0
Rehan Ahmed,100.0,inf,1.0,inf,1.16
Rehan Ahmed,104.0,inf,1.0,inf,1.53
Rehan Ahmed,115.0,inf,1.0,inf,1.38
Rehan Ahmed,121.0,34.0,1.13,46.0,1.28
Rehan Ahmed,151.0,35.0,1.03,54.5,1.25
Rehan Ahmed,155.0,18.0,1.03,34.25,1.28
Rehan Ahmed,157.0,18.0,1.03,32.0,1.26
Rehan Ahmed,160.0,18.0,1.03,32.0,1.26
Rehan Ahmed,166.0,18.0,1.03,35.2,1.24
Rehan Ahmed,171.0,18.0,1.03,24.75,1.22
Rehan Ahmed,175.0,18.5,1.03,21.6,1.19
MG Hogan,91.0,,,7.0,0.7
MG Hogan,100.0,,,13.0,1.3
MG Hogan,104.0,,,21.0,1.4
MG Hogan,108.0,0.0,0.0,27.75,1.71
MG Hogan,112.0,0.0,0.0,29.4,1.73
MG Hogan,115.0,0.0,0.0,23.86,1.67
MG Hogan,121.0,2.0,0.5,26.86,1.71
GJ Maxwell,92.0,18.0,1.12,,
GJ Maxwell,96.0,19.5,1.26,,
GJ Maxwell,100.0,24.33,1.4,10.0,1.0
GJ Maxwell,103.0,38.67,1.51,8.0,0.64
KA Pollard,92.0,inf,1.46,,
KA Pollard,96.0,inf,2.21,,
KA Pollard,100.0,inf,1.8,,
KA Pollard,103.0,inf,1.8,,
KA Pollard,110.0,88.0,1.73,inf,1.0
KA Pollard,114.0,113.0,1.66,inf,1.0
NT Ellis,92.0,,,9.33,1.4
NT Ellis,96.0,,,12.0,1.2
NT Ellis,100.0,,,15.6,1.3
NT Ellis,103.0,,,21.4,1.32
NT Ellis,110.0,inf,0.71,21.33,1.33
NT Ellis,114.0,inf,0.71,25.0,1.29
NT Ellis,117.0,inf,0.5,25.71,1.37
NT Ellis,120.0,inf,0.5,30.71,1.42
NT Ellis,123.0,inf,0.54,27.44,1.45
NT Ellis,153.0,10.0,0.56,25.27,1.47
NT Ellis,156.0,10.0,0.56,27.55,1.49
NT Ellis,160.0,10.0,0.56,27.55,1.49
NT Ellis,165.0,10.0,0.56,28.83,1.54
NT Ellis,170.0,10.0,0.56,27.36,1.57
NT Ellis,173.0,10.0,0.56,27.4,1.56
NT Ellis,177.0,5.0,0.53,28.6,1.52
JM Cox,92.0,39.0,1.3,,
JM Cox,95.0,39.0,1.3,,
JM Cox,99.0,43.5,1.47,,
JM Cox,104.0,43.5,1.47,,
JM Cox,107.0,74.0,1.61,,
JM Cox,113.0,60.0,1.49,,
JM Cox,117.0,47.25,1.45,,
JM Cox,122.0,38.2,1.44,,
JM Cox,153.0,35.5,1.38,,
JM Cox,158.0,37.71,1.34,,
JM Cox,162.0,35.12,1.37,,
JM Cox,164.0,44.25,1.46,,
JM Cox,168.0,39.89,1.44,,
HWR Cartwright,92.0,42.0,1.83,,
HWR Cartwright,99.0,23.5,1.57,,
HWR Cartwright,107.0,24.0,1.55,,
HWR Cartwright,117.0,24.0,1.55,,
HWR Cartwright,122.0,20.67,1.32,,
Mohammad Hasnain,92.0,,,20.0,2.67
Mohammad Hasnain,95.0,,,25.5,2.04
Mohammad Hasnain,104.0,,,26.0,1.95
Mohammad Hasnain,107.0,,,21.6,1.96
Mohammad Hasnain,113.0,inf,2.75,23.0,1.97
WL Madsen,93.0,43.0,1.65,,
WL Madsen,96.0,26.0,1.53,,
WL Madsen,101.0,26.0,1.53,,
WL Madsen,106.0,20.67,1.51,,
WL Madsen,108.0,17.75,1.34,,
WL Madsen,111.0,19.25,1.38,,
WL Madsen,118.0,19.4,1.29,,
WL Madsen,122.0,30.0,1.32,,
WL Madsen,123.0,25.67,1.25,,
WL Madsen,124.0,22.43,1.22,,
AD Russell,93.0,inf,1.45,25.0,1.67
AD Russell,96.0,34.0,1.36,54.0,1.8
AD Russell,101.0,25.0,1.43,81.0,2.02
AD Russell,106.0,22.33,1.4,47.0,1.88
AD Russell,108.0,43.67,1.85,33.67,1.84
AD Russell,111.0,37.0,1.68,34.25,1.83
PI Walter,93.0,23.0,2.3,,
PI Walter,96.0,13.0,1.86,9.0,0.9
PI Walter,101.0,13.0,1.86,20.5,1.17
PI Walter,106.0,13.0,1.62,27.5,1.22
PI Walter,108.0,13.0,1.62,15.0,1.25
PI Walter,111.0,16.25,1.81,12.75,1.27
PI Walter,118.0,13.2,1.74,10.3,1.14
PI Walter,122.0,15.6,1.77,11.2,1.18
PI Walter,123.0,13.67,1.71,10.85,1.23
PI Walter,124.0,11.71,1.67,10.8,1.2
PI Walter,152.0,11.0,1.73,11.67,1.25
PI Walter,156.0,10.0,1.64,11.67,1.25
PI Walter,159.0,10.3,1.63,11.94,1.23
PI Walter,162.0,9.73,1.65,13.53,1.31
PI Walter,167.0,10.75,1.55,14.22,1.38
PI Walter,172.0,13.0,1.53,14.05,1.37
PI Walter,176.0,14.15,1.55,14.05,1.37
AJ Turner,93.0,,,7.0,1.4
AJ Turner,118.0,14.0,1.56,7.0,1.4
AJ Turner,122.0,20.0,1.54,7.0,1.4
AJ Turner,123.0,24.5,1.58,7.0,1.4
AJ Turner,124.0,25.0,1.7,7.0,1.4
AJ Turner,152.0,25.33,1.69,7.0,1.4
AJ Turner,156.0,30.67,1.67,7.0,1.4
AJ Turner,159.0,28.25,1.71,7.0,1.4
AJ Turner,162.0,25.2,1.68,7.0,1.4
AJ Turner,167.0,22.33,1.65,7.0,1.4
AJ Turner,172.0,20.57,1.62,7.0,1.4
AJ Turner,176.0,21.14,1.61,7.0,1.4
SA Abbott,93.0,,,inf,2.26
SA Abbott,96.0,10.0,1.43,72.0,2.12
SA Abbott,101.0,10.0,1.43,111.0,2.27
SA Abbott,106.0,5.5,1.0,24.0,1.88
SA Abbott,108.0,5.5,1.0,24.83,1.89
F du Plessis,93.0,15.0,1.36,,
F du Plessis,97.0,7.5,1.15,,
F du Plessis,99.0,8.0,1.04,,
F du Plessis,103.0,20.0,1.38,,
F du Plessis,109.0,17.8,1.39,,
F du Plessis,111.0,15.83,1.36,,
F du Plessis,116.0,18.14,1.35,,
F du Plessis,121.0,16.75,1.35,,
MS Pepper,93.0,12.0,1.5,,
MS Pepper,97.0,13.5,1.5,,
MS Pepper,99.0,14.33,1.16,,
MS Pepper,103.0,21.33,1.16,,
MS Pepper,116.0,21.33,1.16,,
MS Pepper,121.0,19.25,1.22,,
MS Pepper,153.0,16.2,1.25,,
MS Pepper,170.0,13.5,1.21,,
AJ Hose,93.0,,,,
AJ Hose,97.0,14.0,1.27,,
AJ Hose,99.0,13.5,1.12,,
AJ Hose,103.0,19.0,1.5,,
AJ Hose,109.0,36.67,1.51,,
AJ Hose,111.0,42.25,1.69,,
AJ Hose,116.0,34.6,1.68,,
AJ Hose,121.0,30.33,1.6,,
AJ Hose,154.0,30.33,1.6,,
AJ Hose,157.0,31.5,1.6,,
AJ Hose,161.0,29.57,1.53,,
AJ Hose,164.0,31.0,1.61,,
AJ Hose,167.0,28.11,1.57,,
AJ Hose,173.0,28.6,1.53,,
AJ Hose,176.0,27.36,1.56,,
DJ Bravo,93.0,,,32.0,1.6
DJ Bravo,97.0,19.0,1.58,30.0,1.5
DJ Bravo,99.0,9.5,1.46,17.8,1.48
DJ Bravo,103.0,9.5,1.46,19.83,1.49
DJ Bravo,109.0,12.0,1.26,20.0,1.4
DJ Bravo,111.0,13.5,1.08,20.22,1.52
DR Mousley,94.0,2.0,0.67,,
DR Mousley,120.0,2.0,0.67,,
DR Mousley,154.0,4.33,1.08,,
DR Mousley,159.0,4.5,1.2,inf,1.0
DR Mousley,163.0,5.6,1.0,inf,1.7
DR Mousley,168.0,7.17,1.13,inf,1.7
DR Mousley,171.0,7.71,0.98,18.0,1.29
GL van Buuren,94.0,inf,0.5,inf,2.8
KW Richardson,94.0,,,inf,1.67
KW Richardson,98.0,,,14.67,1.47
KW Richardson,102.0,,,11.8,1.18
KW Richardson,109.0,inf,1.8,13.71,1.37
KW Richardson,113.0,inf,1.8,11.8,1.31
KW Richardson,118.0,9.0,1.29,12.08,1.32
KW Richardson,120.0,6.5,1.3,13.31,1.33
KW Richardson,154.0,6.5,1.3,13.31,1.33
KW Richardson,159.0,10.5,1.24,15.92,1.38
KW Richardson,163.0,10.5,1.24,16.77,1.41
KW Richardson,168.0,10.5,1.24,14.71,1.44
KW Richardson,171.0,10.5,1.17,14.17,1.42
KW Richardson,174.0,7.67,1.1,15.37,1.47
DR Sams,94.0,,,8.67,1.3
DR Sams,97.0,,,9.5,1.42
DR Sams,101.0,,,15.5,1.55
DR Sams,105.0,inf,2.2,21.33,1.6
DR Sams,107.0,58.0,1.93,28.17,1.69
DR Sams,110.0,58.0,1.93,31.0,1.69
DR Sams,115.0,61.0,1.85,35.83,1.72
DR Sams,119.0,46.0,1.96,41.67,1.76
DR Sams,124.0,35.0,1.91,38.86,1.73
DR Sams,151.0,35.0,1.91,27.18,1.7
DR Sams,161.0,33.0,1.91,30.82,1.73
DR Sams,165.0,32.8,2.05,33.82,1.76
DR Sams,169.0,30.17,1.85,31.38,1.77
DR Sams,172.0,27.71,1.81,29.07,1.74
DR Sams,174.0,26.75,1.8,25.17,1.67
DR Sams,178.0,25.89,1.82,24.55,1.69
RR Rossouw,95.0,5.0,1.25,,
RR Rossouw,99.0,7.0,1.17,,
RR Rossouw,104.0,8.0,0.96,,
RR Rossouw,113.0,7.25,0.97,,
RR Rossouw,117.0,10.6,1.02,,
RR Rossouw,122.0,11.67,1.13,,
DA Miller,95.0,3.0,0.43,,
DA Miller,102.0,38.0,1.03,,
DA Miller,106.0,22.5,1.0,,
DA Miller,112.0,20.0,0.95,,
DA Miller,114.0,16.25,0.92,,
DA Miller,116.0,13.6,0.88,,
DA Miller,119.0,12.17,0.91,,
GLS Scrimshaw,95.0,,,32.0,1.6
GLS Scrimshaw,102.0,,,18.33,1.38
GLS Scrimshaw,112.0,inf,1.67,29.0,1.74
GLS Scrimshaw,119.0,inf,1.67,32.0,1.83
T Stubbs,96.0,1.0,0.5,inf,0.9
T Stubbs,101.0,14.0,2.33,inf,1.27
T Stubbs,106.0,13.67,1.58,12.5,1.0
T Stubbs,108.0,14.33,1.54,9.25,1.06
T Stubbs,111.0,22.25,1.75,18.25,1.46
T Stubbs,118.0,21.0,1.69,21.25,1.55
T Stubbs,122.0,20.17,1.57,27.25,1.56
T Stubbs,123.0,19.86,1.56,27.25,1.56
T Stubbs,124.0,19.62,1.47,28.5,1.52
MS Wade,98.0,10.0,1.67,,
MS Wade,102.0,24.0,1.33,,
MS Wade,105.0,31.0,1.35,,
MS Wade,109.0,21.67,1.27,,
MS Wade,113.0,21.5,1.37,,
MS Wade,118.0,18.6,1.35,,
MS Wade,120.0,29.0,1.57,,
MS Wade,153.0,30.14,1.53,,
MS Wade,156.0,30.14,1.53,,
MS Wade,160.0,30.14,1.53,,
MS Wade,165.0,27.38,1.51,,
MS Wade,170.0,26.44,1.49,,
MS Wade,173.0,28.0,1.54,,
MS Wade,177.0,26.45,1.55,,
HJH Brookes,98.0,,,5.0,1.25
HJH Brookes,102.0,inf,1.0,9.6,1.37
HJH Brookes,105.0,inf,1.0,15.8,1.44
HJH Brookes,109.0,2.0,0.67,19.0,1.58
HJH Brookes,113.0,2.0,0.67,21.5,1.61
HJH Brookes,118.0,4.0,0.67,26.5,1.67
